SALE_ID,DATE,PRODUCT_ID,STORE_ID,PROMO_ID,UNITS_SOLD,REVENUE
11124,2024-08-10,7,11,123,18,1312.56
11125,2024-02-09,39,14,148,15,770.85
11126,2024-06-30,25,7,48,14,535.36
11127,2024-09-26,39,30,36,4,205.56
11128,2024-07-05,46,8,2,6,162.54
11129,2024-09-01,44,10,18,16,2138.56
11130,2024-11-04,28,11,89,16,1421.76
11131,2024-08-18,42,27,99,6,243.48
11132,2024-06-03,27,6,125,8,612.4
11133,2024-06-23,37,23,136,3,399.81000000000006
11134,2024-12-01,39,9,94,4,205.56
11135,2024-04-24,38,6,71,14,1363.74
11136,2024-11-06,28,7,81,5,444.3
11137,2024-10-26,34,30,,5,710.0
11138,2024-01-18,29,18,92,11,1181.0700000000002
11139,2024-09-28,45,7,116,17,941.9699999999999
11140,2024-01-12,48,7,38,5,684.8000000000001
11141,2024-10-27,8,14,8,7,163.51999999999998
11142,2024-07-10,13,15,60,8,387.68
11143,2024-08-19,46,18,22,3,81.27
11144,2024-04-02,37,21,70,12,1599.2400000000002
11145,2024-08-05,3,4,93,7,977.76
11146,2024-10-04,14,23,8,5,442.84999999999997
11147,2024-12-18,32,4,115,16,1369.28
11148,2024-10-29,23,25,126,14,357.28
11149,2024-01-29,23,9,21,8,204.16
11150,2024-10-27,13,29,55,2,96.92
11151,2024-03-17,49,5,13,17,817.7
11152,2024-01-09,41,24,6,17,1256.47
11153,2024-01-24,39,19,150,14,719.46
11154,2024-01-15,50,4,80,6,604.08
11155,2024-06-12,21,29,126,18,281.88
11156,2024-01-13,43,2,145,13,888.03
11157,2024-12-12,48,11,104,3,410.88
11158,2024-06-20,31,16,142,17,1608.54
11159,2024-12-22,50,3,127,6,604.08
11160,2024-11-22,7,28,115,15,1093.8
11161,2024-07-18,36,28,40,6,643.62
11162,2024-03-16,19,20,117,6,258.24
11163,2024-06-12,22,9,107,7,766.43
11164,2024-03-01,24,4,123,12,858.1200000000001
11165,2024-09-01,24,1,56,8,572.08
11166,2024-06-03,21,29,17,19,297.54
11167,2024-09-13,43,15,17,7,478.17
11168,2024-08-31,13,2,16,2,96.92
11169,2024-06-10,6,7,28,17,2193.17
11170,2024-03-08,28,18,143,14,1244.04
11171,2024-12-09,32,27,121,16,1369.28
11172,2024-10-03,13,15,103,16,775.36
11173,2024-06-09,34,16,150,19,2698.0
11174,2024-09-15,32,3,58,7,599.06
11175,2024-11-02,14,27,149,1,88.57
11176,2024-11-30,32,26,75,19,1626.02
11177,2024-04-04,45,3,36,2,110.82
11178,2024-09-02,5,24,148,10,1380.9
11179,2024-08-08,35,7,70,3,281.52
11180,2024-05-02,4,17,115,8,809.2
11181,2024-07-05,14,8,129,15,1328.55
11182,2024-09-18,18,19,17,4,444.16
11183,2024-09-29,11,5,22,8,825.84
11184,2024-02-29,19,7,6,4,172.16
11185,2024-05-04,2,19,83,2,189.66
11186,2024-12-02,34,24,94,7,994.0
11187,2024-12-06,3,8,110,17,2374.56
11188,2024-02-20,29,25,29,2,214.74
11189,2024-06-26,23,22,112,19,484.88
11190,2024-05-18,48,2,76,13,1780.48
11191,2024-11-22,1,8,121,18,2171.16
11192,2024-06-18,42,14,15,12,486.96
11193,2024-02-08,6,10,30,9,1161.09
11194,2024-03-09,17,18,149,7,901.9499999999999
11195,2024-08-23,19,25,92,3,129.12
11196,2024-02-17,44,18,148,15,2004.8999999999999
11197,2024-02-26,48,16,147,11,1506.5600000000002
11198,2024-10-03,2,15,125,12,1137.96
11199,2024-12-03,15,7,88,9,572.49
11200,2024-04-08,23,12,11,14,357.28
11201,2024-01-15,19,3,81,17,731.68
11202,2024-11-20,33,1,40,1,38.43
11203,2024-06-27,6,24,60,8,1032.08
11204,2024-11-27,50,11,45,9,906.1200000000001
11205,2024-03-02,19,29,102,19,817.76
11206,2024-04-28,30,23,15,4,118.04
11207,2024-02-06,22,3,13,8,875.92
11208,2024-05-13,3,1,81,10,1396.8000000000002
11209,2024-01-26,5,12,78,18,2485.62
11210,2024-01-08,30,12,66,7,206.57000000000002
11211,2024-01-04,3,26,135,16,2234.88
11212,2024-01-21,39,20,129,1,51.39
11213,2024-05-28,39,16,85,18,925.02
11214,2024-01-25,28,5,120,2,177.72
11215,2024-05-22,1,13,53,19,2291.78
11216,2024-09-01,22,3,41,12,1313.8799999999999
11217,2024-02-12,45,5,39,17,941.9699999999999
11218,2024-10-19,45,1,64,12,664.92
11219,2024-07-03,47,15,28,13,778.44
11220,2024-02-11,39,23,139,17,873.63
11221,2024-04-01,17,2,118,14,1803.8999999999999
11222,2024-11-12,42,21,129,14,568.12
11223,2024-11-19,28,26,115,8,710.88
11224,2024-02-22,50,14,40,1,100.68
11225,2024-03-24,30,18,9,16,472.16
11226,2024-02-03,40,24,108,5,123.85
11227,2024-03-16,8,3,107,3,70.08
11228,2024-12-18,27,1,11,4,306.2
11229,2024-07-15,41,22,6,4,295.64
11230,2024-10-12,45,15,112,2,110.82
11231,2024-03-28,25,11,67,4,152.96
11232,2024-08-22,13,16,64,13,629.98
11233,2024-08-19,34,29,136,6,852.0
11234,2024-01-07,39,14,143,4,205.56
11235,2024-10-18,7,24,52,5,364.6
11236,2024-02-07,22,7,28,6,656.9399999999999
11237,2024-02-21,33,6,33,11,422.73
11238,2024-05-22,46,21,92,16,433.44
11239,2024-08-08,38,24,74,2,194.82
11240,2024-08-27,31,26,115,17,1608.54
11241,2024-05-22,45,15,,1,55.41
11242,2024-12-14,33,14,141,10,384.3
11243,2024-12-28,22,20,35,9,985.41
11244,2024-02-18,27,7,135,8,612.4
11245,2024-10-03,27,18,2,14,1071.7
11246,2024-09-27,21,9,55,6,93.96000000000001
11247,2024-01-14,35,24,137,15,1407.6000000000001
11248,2024-10-24,47,12,17,10,598.8000000000001
11249,2024-01-15,50,28,51,16,1610.88
11250,2024-08-21,10,20,55,2,207.28
11251,2024-03-03,47,29,29,2,119.76
11252,2024-07-14,28,7,39,17,1510.62
11253,2024-01-27,40,17,16,9,222.93
11254,2024-04-02,37,21,36,1,133.27
11255,2024-04-14,41,18,8,18,1330.3799999999999
11256,2024-11-04,33,30,106,9,345.87
11257,2024-02-21,8,18,71,9,210.24
11258,2024-11-14,37,18,141,4,533.08
11259,2024-06-29,50,2,149,14,1409.52
11260,2024-02-26,41,5,133,18,1330.3799999999999
11261,2024-04-29,33,4,133,18,691.74
11262,2024-11-03,19,17,97,11,473.44
11263,2024-12-28,30,11,59,8,236.08
11264,2024-02-12,14,6,4,9,797.1299999999999
11265,2024-05-14,14,3,56,4,354.28
11266,2024-09-16,36,8,84,5,536.35
11267,2024-07-15,7,2,37,13,947.96
11268,2024-05-12,43,24,100,4,273.24
11269,2024-09-11,34,22,101,6,852.0
11270,2024-08-07,50,5,137,3,302.04
11271,2024-12-01,32,10,40,1,85.58
11272,2024-02-10,42,6,122,15,608.6999999999999
11273,2024-09-11,33,13,33,1,38.43
11274,2024-01-02,14,6,118,5,442.84999999999997
11275,2024-07-13,25,4,60,15,573.6
11276,2024-08-29,28,1,97,6,533.16
11277,2024-05-28,42,2,88,16,649.28
11278,2024-07-16,50,16,42,17,1711.5600000000002
11279,2024-10-25,39,8,17,3,154.17000000000002
11280,2024-09-01,30,25,54,3,88.53
11281,2024-12-03,31,20,114,9,851.58
11282,2024-04-17,24,27,11,5,357.55
11283,2024-07-30,4,14,146,8,809.2
11284,2024-06-04,14,15,147,19,1682.83
11285,2024-01-26,9,8,119,17,1052.47
11286,2024-03-22,36,10,83,12,1287.24
11287,2024-03-23,6,6,52,11,1419.11
11288,2024-05-10,24,27,39,11,786.61
11289,2024-11-24,26,17,60,2,270.82
11290,2024-04-09,34,22,127,12,1704.0
11291,2024-09-12,1,7,98,18,2171.16
11292,2024-02-18,23,14,67,1,25.52
11293,2024-03-03,17,17,40,8,1030.8
11294,2024-11-06,36,11,91,2,214.54
11295,2024-10-16,37,28,67,9,1199.43
11296,2024-04-14,50,25,71,11,1107.48
11297,2024-04-14,45,22,124,7,387.87
11298,2024-11-20,20,8,3,7,320.95
11299,2024-01-15,26,8,85,15,2031.1499999999999
11300,2024-06-23,11,29,146,15,1548.45
11301,2024-09-15,20,9,44,7,320.95
11302,2024-07-29,1,1,91,5,603.1
11303,2024-09-15,44,13,74,11,1470.26
11304,2024-04-11,13,22,3,4,193.84
11305,2024-09-16,36,9,107,14,1501.78
11306,2024-12-09,44,8,89,3,400.98
11307,2024-06-07,38,4,97,12,1168.92
11308,2024-02-14,13,21,20,9,436.14
11309,2024-10-27,14,25,98,10,885.6999999999999
11310,2024-09-07,12,5,73,5,463.9
11311,2024-11-26,34,9,69,17,2414.0
11312,2024-06-13,27,17,53,3,229.64999999999998
11313,2024-07-11,12,26,135,4,371.12
11314,2024-01-09,38,9,33,17,1655.97
11315,2024-03-05,36,26,60,10,1072.7
11316,2024-10-08,1,9,109,17,2050.54
11317,2024-06-29,26,6,141,6,812.46
11318,2024-10-08,40,23,68,13,322.01
11319,2024-10-05,40,22,118,5,123.85
11320,2024-01-30,21,20,50,6,93.96000000000001
11321,2024-09-22,32,23,,12,1026.96
11322,2024-11-23,25,27,78,9,344.16
11323,2024-08-04,12,2,137,7,649.46
11324,2024-11-15,25,3,77,2,76.48
11325,2024-04-14,26,11,74,13,1760.33
11326,2024-07-02,36,28,69,16,1716.32
11327,2024-11-25,16,28,51,5,730.1999999999999
11328,2024-05-27,14,20,76,16,1417.12
11329,2024-04-14,46,3,50,18,487.62
11330,2024-02-16,34,9,64,3,426.0
11331,2024-03-27,49,13,111,17,817.7
11332,2024-11-04,24,20,132,19,1358.69
11333,2024-05-08,8,14,9,18,420.48
11334,2024-09-14,27,10,73,10,765.5
11335,2024-11-09,39,17,9,11,565.29
11336,2024-05-26,13,12,109,19,920.74
11337,2024-03-12,29,30,51,14,1503.18
11338,2024-05-19,31,12,51,7,662.34
11339,2024-01-27,43,30,120,2,136.62
11340,2024-01-29,19,24,38,12,516.48
11341,2024-09-27,10,20,61,3,310.92
11342,2024-06-22,43,29,130,6,409.86
11343,2024-09-09,48,9,74,15,2054.4
11344,2024-02-29,40,12,88,17,421.09
11345,2024-04-16,34,9,39,10,1420.0
11346,2024-08-07,46,25,140,5,135.45
11347,2024-09-15,49,11,43,10,481.0
11348,2024-05-25,49,9,119,16,769.6
11349,2024-02-21,43,13,36,5,341.55
11350,2024-02-29,1,13,67,11,1326.8200000000002
11351,2024-02-03,19,13,131,7,301.28
11352,2024-04-05,1,13,144,1,120.62
11353,2024-03-29,24,7,1,5,357.55
11354,2024-11-11,25,12,28,6,229.44
11355,2024-08-18,4,9,96,18,1820.7
11356,2024-10-01,24,23,124,18,1287.18
11357,2024-09-02,39,27,148,3,154.17000000000002
11358,2024-04-20,20,28,103,1,45.85
11359,2024-08-21,33,24,35,6,230.57999999999998
11360,2024-10-04,28,2,78,19,1688.34
11361,2024-06-14,43,12,148,8,546.48
11362,2024-05-07,45,4,28,18,997.3799999999999
11363,2024-08-24,35,20,142,6,563.04
11364,2024-10-17,24,4,88,2,143.02
11365,2024-04-16,40,3,28,11,272.46999999999997
11366,2024-05-07,44,29,113,8,1069.28
11367,2024-07-13,2,17,25,19,1801.77
11368,2024-12-04,23,6,135,18,459.36
11369,2024-05-22,33,5,24,13,499.59
11370,2024-04-20,14,11,55,14,1239.98
11371,2024-03-30,15,3,75,2,127.22
11372,2024-09-07,32,12,64,18,1540.44
11373,2024-10-06,23,23,113,15,382.8
11374,2024-11-28,4,6,10,15,1517.25
11375,2024-08-11,20,15,93,9,412.65000000000003
11376,2024-04-10,31,20,12,11,1040.8200000000002
11377,2024-05-11,7,25,124,8,583.36
11378,2024-01-13,1,20,85,4,482.48
11379,2024-04-07,5,25,92,14,1933.26
11380,2024-04-29,14,3,50,2,177.14
11381,2024-10-19,30,14,105,13,383.63
11382,2024-10-30,38,30,19,10,974.0999999999999
11383,2024-07-17,23,23,,2,51.04
11384,2024-01-01,7,23,30,2,145.84
11385,2024-02-29,44,1,117,18,2405.88
11386,2024-09-06,39,1,,4,205.56
11387,2024-05-19,50,2,138,10,1006.8000000000001
11388,2024-05-28,16,20,119,8,1168.32
11389,2024-02-13,9,13,58,11,681.01
11390,2024-07-04,39,18,136,16,822.24
11391,2024-04-17,46,10,52,9,243.81
11392,2024-02-13,34,10,6,7,994.0
11393,2024-03-18,31,13,66,15,1419.3000000000002
11394,2024-08-13,45,21,56,10,554.0999999999999
11395,2024-06-10,7,2,15,8,583.36
11396,2024-10-07,2,24,25,15,1422.45
11397,2024-09-09,6,6,58,2,258.02
11398,2024-05-11,44,3,8,6,801.96
11399,2024-05-23,34,18,135,3,426.0
11400,2024-09-22,17,14,124,15,1932.75
11401,2024-04-18,26,30,144,14,1895.74
11402,2024-07-12,12,9,99,18,1670.04
11403,2024-02-04,20,1,3,9,412.65000000000003
11404,2024-10-01,41,6,2,9,665.1899999999999
11405,2024-07-05,46,23,30,10,270.9
11406,2024-08-30,35,15,29,14,1313.76
11407,2024-09-20,35,29,60,6,563.04
11408,2024-01-10,29,25,137,5,536.85
11409,2024-06-14,48,7,35,14,1917.44
11410,2024-01-29,38,20,106,14,1363.74
11411,2024-09-27,31,12,112,16,1513.92
11412,2024-03-27,40,2,24,12,297.24
11413,2024-01-23,13,22,2,16,775.36
11414,2024-07-28,26,12,19,8,1083.28
11415,2024-02-15,22,28,11,5,547.4499999999999
11416,2024-01-28,8,14,88,15,350.4
11417,2024-01-26,40,26,16,8,198.16
11418,2024-09-22,7,28,32,4,291.68
11419,2024-06-23,5,27,58,5,690.45
11420,2024-01-04,1,7,89,18,2171.16
11421,2024-11-06,45,30,51,12,664.92
11422,2024-11-17,40,6,104,5,123.85
11423,2024-03-07,11,4,71,16,1651.68
11424,2024-05-14,32,13,124,13,1112.54
11425,2024-02-24,7,27,18,9,656.28
11426,2024-01-31,29,23,8,12,1288.44
11427,2024-03-14,30,26,115,2,59.02
11428,2024-01-19,21,22,32,7,109.62
11429,2024-06-04,39,6,132,3,154.17000000000002
11430,2024-12-02,48,2,85,1,136.96
11431,2024-06-04,44,11,88,11,1470.26
11432,2024-05-26,43,16,6,8,546.48
11433,2024-03-27,41,18,85,8,591.28
11434,2024-01-20,39,29,108,8,411.12
11435,2024-09-25,20,6,123,7,320.95
11436,2024-11-28,22,1,58,15,1642.35
11437,2024-02-12,29,8,34,16,1717.92
11438,2024-11-01,46,25,19,2,54.18
11439,2024-01-28,4,8,130,19,1921.8500000000001
11440,2024-09-16,3,26,55,13,1815.8400000000001
11441,2024-01-22,9,22,69,19,1176.29
11442,2024-04-10,5,13,36,9,1242.81
11443,2024-02-08,3,16,12,15,2095.2000000000003
11444,2024-10-16,25,10,86,11,420.64000000000004
11445,2024-12-18,32,17,104,15,1283.7
11446,2024-10-26,33,13,101,19,730.17
11447,2024-06-18,18,8,30,6,666.24
11448,2024-10-22,45,18,47,8,443.28
11449,2024-12-18,36,20,7,14,1501.78
11450,2024-05-09,50,17,22,7,704.76
11451,2024-06-04,41,1,121,10,739.0999999999999
11452,2024-03-14,29,21,85,9,966.33
11453,2024-12-07,39,12,92,8,411.12
11454,2024-03-30,47,28,103,3,179.64000000000001
11455,2024-03-07,45,30,26,18,997.3799999999999
11456,2024-08-23,2,22,90,5,474.15
11457,2024-07-18,11,11,35,6,619.38
11458,2024-11-27,31,25,146,7,662.34
11459,2024-08-14,4,19,82,15,1517.25
11460,2024-12-13,29,12,64,10,1073.7
11461,2024-08-20,50,29,26,19,1912.92
11462,2024-09-22,3,2,98,7,977.76
11463,2024-03-26,2,14,99,19,1801.77
11464,2024-04-11,44,18,137,3,400.98
11465,2024-08-01,36,24,50,12,1287.24
11466,2024-04-17,14,25,144,4,354.28
11467,2024-06-13,48,15,61,1,136.96
11468,2024-03-31,4,24,1,11,1112.65
11469,2024-07-10,44,12,52,4,534.64
11470,2024-11-30,30,3,41,16,472.16
11471,2024-03-26,19,15,111,19,817.76
11472,2024-08-09,19,13,68,9,387.36
11473,2024-12-28,44,10,99,10,1336.6
11474,2024-04-10,31,10,10,17,1608.54
11475,2024-08-13,15,8,130,14,890.54
11476,2024-12-29,29,10,59,15,1610.5500000000002
11477,2024-02-29,3,30,98,18,2514.2400000000002
11478,2024-09-06,19,27,121,12,516.48
11479,2024-02-17,22,30,75,18,1970.82
11480,2024-04-26,47,6,33,15,898.2
11481,2024-08-14,20,6,49,11,504.35
11482,2024-12-27,7,30,4,3,218.76
11483,2024-02-02,4,9,116,1,101.15
11484,2024-02-13,1,8,89,6,723.72
11485,2024-06-13,41,1,52,15,1108.6499999999999
11486,2024-12-10,7,23,126,9,656.28
11487,2024-10-18,22,22,55,2,218.98
11488,2024-12-02,37,21,126,2,266.54
11489,2024-12-09,30,19,61,10,295.1
11490,2024-10-13,9,1,46,5,309.54999999999995
11491,2024-12-29,27,8,40,8,612.4
11492,2024-08-12,38,15,146,2,194.82
11493,2024-10-12,23,12,109,4,102.08
11494,2024-07-22,12,3,111,14,1298.92
11495,2024-06-20,13,14,16,4,193.84
11496,2024-01-12,33,23,53,3,115.28999999999999
11497,2024-11-02,15,22,146,1,63.61
11498,2024-04-30,16,2,34,16,2336.64
11499,2024-08-31,34,2,93,7,994.0
11500,2024-05-31,9,27,118,1,61.91
11501,2024-05-31,42,19,48,15,608.6999999999999
11502,2024-07-06,27,19,25,16,1224.8
11503,2024-01-13,48,18,74,15,2054.4
11504,2024-03-31,15,29,137,11,699.71
11505,2024-07-18,35,30,111,9,844.5600000000001
11506,2024-03-14,34,8,82,5,710.0
11507,2024-09-12,40,17,23,9,222.93
11508,2024-10-02,30,3,70,7,206.57000000000002
11509,2024-11-23,48,16,119,5,684.8000000000001
11510,2024-11-24,23,17,127,16,408.32
11511,2024-03-11,9,4,150,11,681.01
11512,2024-03-18,32,17,136,9,770.22
11513,2024-10-10,35,17,137,3,281.52
11514,2024-05-09,49,28,47,19,913.9
11515,2024-02-12,32,4,49,10,855.8
11516,2024-01-08,45,6,30,9,498.68999999999994
11517,2024-01-13,16,27,44,13,1898.52
11518,2024-07-31,32,22,91,2,171.16
11519,2024-04-20,25,12,62,10,382.40000000000003
11520,2024-10-17,30,20,116,13,383.63
11521,2024-01-23,37,7,38,7,932.8900000000001
11522,2024-10-28,37,8,136,7,932.8900000000001
11523,2024-09-10,35,18,56,13,1219.92
11524,2024-01-15,45,25,38,4,221.64
11525,2024-05-09,8,5,18,5,116.8
11526,2024-03-01,40,6,1,19,470.63
11527,2024-04-24,49,17,8,1,48.1
11528,2024-11-15,47,13,12,5,299.40000000000003
11529,2024-11-03,36,15,60,11,1179.97
11530,2024-11-20,25,4,93,3,114.72
11531,2024-03-07,18,23,145,12,1332.48
11532,2024-09-05,39,6,70,6,308.34000000000003
11533,2024-06-23,10,30,121,2,207.28
11534,2024-12-04,1,2,150,16,1929.92
11535,2024-01-02,4,7,72,15,1517.25
11536,2024-06-20,26,30,21,12,1624.92
11537,2024-11-29,11,25,5,6,619.38
11538,2024-10-10,15,9,92,9,572.49
11539,2024-02-23,32,29,30,14,1198.12
11540,2024-03-07,15,30,118,2,127.22
11541,2024-04-11,28,19,45,10,888.6
11542,2024-04-29,23,22,54,16,408.32
11543,2024-07-09,3,17,10,1,139.68
11544,2024-10-30,32,4,120,18,1540.44
11545,2024-02-16,20,21,47,6,275.1
11546,2024-08-09,14,25,147,10,885.6999999999999
11547,2024-01-21,35,3,105,2,187.68
11548,2024-06-06,40,25,48,19,470.63
11549,2024-12-13,42,30,63,18,730.4399999999999
11550,2024-06-07,9,5,144,2,123.82
11551,2024-08-22,47,16,44,12,718.5600000000001
11552,2024-05-29,24,19,114,18,1287.18
11553,2024-09-13,41,2,47,5,369.54999999999995
11554,2024-06-13,4,9,70,15,1517.25
11555,2024-03-17,12,11,112,18,1670.04
11556,2024-03-25,24,15,83,15,1072.65
11557,2024-02-15,1,28,83,1,120.62
11558,2024-02-16,14,29,45,2,177.14
11559,2024-07-31,31,27,123,3,283.86
11560,2024-02-28,10,13,3,10,1036.4
11561,2024-02-23,33,6,11,15,576.45
11562,2024-12-07,36,6,112,6,643.62
11563,2024-01-12,42,18,132,15,608.6999999999999
11564,2024-07-10,35,8,76,18,1689.1200000000001
11565,2024-01-06,48,5,127,16,2191.36
11566,2024-11-04,18,10,4,17,1887.68
11567,2024-05-23,25,22,112,6,229.44
11568,2024-12-11,12,9,,10,927.8
11569,2024-09-17,28,24,145,3,266.58
11570,2024-03-13,9,25,140,16,990.56
11571,2024-06-22,24,7,83,19,1358.69
11572,2024-08-19,20,1,81,10,458.5
11573,2024-09-26,26,12,106,7,947.87
11574,2024-12-27,5,17,5,3,414.27
11575,2024-08-09,27,4,15,10,765.5
11576,2024-02-21,28,28,105,13,1155.18
11577,2024-04-25,37,2,104,8,1066.16
11578,2024-01-26,40,25,,4,99.08
11579,2024-02-22,7,20,43,2,145.84
11580,2024-12-30,19,21,116,17,731.68
11581,2024-01-29,22,18,99,17,1861.33
11582,2024-01-19,18,15,91,13,1443.52
11583,2024-10-29,15,9,101,2,127.22
11584,2024-10-05,33,16,98,8,307.44
11585,2024-04-26,39,8,11,8,411.12
11586,2024-04-15,5,30,117,19,2623.71
11587,2024-11-04,40,23,148,14,346.78
11588,2024-08-14,37,12,52,3,399.81000000000006
11589,2024-12-17,5,7,33,14,1933.26
11590,2024-07-04,37,28,116,4,533.08
11591,2024-09-17,43,8,6,4,273.24
11592,2024-01-16,7,10,2,11,802.12
11593,2024-09-29,2,15,111,5,474.15
11594,2024-06-08,30,26,112,7,206.57000000000002
11595,2024-12-23,49,7,73,12,577.2
11596,2024-09-06,11,10,96,13,1341.99
11597,2024-08-11,37,23,116,1,133.27
11598,2024-09-12,39,22,19,8,411.12
11599,2024-06-28,33,25,89,4,153.72
11600,2024-01-20,9,20,,1,61.91
11601,2024-04-21,11,21,142,2,206.46
11602,2024-04-29,12,22,82,10,927.8
11603,2024-07-12,10,7,16,3,310.92
11604,2024-04-20,11,21,136,1,103.23
11605,2024-07-28,33,21,107,19,730.17
11606,2024-01-01,20,26,85,9,412.65000000000003
11607,2024-02-27,5,10,143,2,276.18
11608,2024-04-02,47,30,65,11,658.6800000000001
11609,2024-08-08,24,22,79,15,1072.65
11610,2024-07-29,32,10,17,16,1369.28
11611,2024-08-19,31,25,38,17,1608.54
11612,2024-09-18,42,6,90,14,568.12
11613,2024-12-29,44,15,142,5,668.3
11614,2024-04-12,14,30,48,14,1239.98
11615,2024-02-19,19,24,115,5,215.2
11616,2024-04-19,42,20,15,19,771.02
11617,2024-03-28,24,16,21,4,286.04
11618,2024-01-20,32,23,18,2,171.16
11619,2024-01-14,12,5,71,17,1577.26
11620,2024-05-12,50,4,57,7,704.76
11621,2024-10-22,21,29,129,7,109.62
11622,2024-02-03,36,28,64,4,429.08
11623,2024-07-26,25,18,20,8,305.92
11624,2024-10-27,14,9,60,14,1239.98
11625,2024-07-17,8,5,127,14,327.03999999999996
11626,2024-03-20,29,11,127,6,644.22
11627,2024-03-11,25,13,133,14,535.36
11628,2024-06-03,23,6,150,3,76.56
11629,2024-03-18,36,1,42,4,429.08
11630,2024-03-18,48,4,21,19,2602.2400000000002
11631,2024-06-20,12,21,73,11,1020.58
11632,2024-10-15,50,15,44,8,805.44
11633,2024-02-02,12,20,54,1,92.78
11634,2024-10-26,18,18,122,17,1887.68
11635,2024-10-02,36,17,110,8,858.16
11636,2024-01-07,48,9,59,13,1780.48
11637,2024-06-08,50,15,15,15,1510.2
11638,2024-08-27,19,29,26,14,602.56
11639,2024-01-24,48,4,72,4,547.84
11640,2024-08-01,35,24,2,18,1689.1200000000001
11641,2024-03-10,49,11,100,18,865.8000000000001
11642,2024-08-03,27,24,24,12,918.5999999999999
11643,2024-04-13,3,12,3,17,2374.56
11644,2024-08-02,13,12,121,9,436.14
11645,2024-02-23,38,30,149,17,1655.97
11646,2024-10-20,41,4,127,16,1182.56
11647,2024-11-25,19,8,52,17,731.68
11648,2024-12-01,43,12,11,1,68.31
11649,2024-07-21,35,20,44,4,375.36
11650,2024-10-14,15,6,134,3,190.82999999999998
11651,2024-02-14,16,13,71,5,730.1999999999999
11652,2024-11-12,35,5,110,15,1407.6000000000001
11653,2024-07-16,5,27,136,17,2347.53
11654,2024-08-03,7,14,23,2,145.84
11655,2024-11-04,21,15,114,14,219.24
11656,2024-11-27,41,17,104,16,1182.56
11657,2024-07-02,1,15,62,4,482.48
11658,2024-01-27,25,25,51,6,229.44
11659,2024-06-14,30,11,120,12,354.12
11660,2024-11-13,19,22,14,16,688.64
11661,2024-09-30,24,14,110,5,357.55
11662,2024-12-30,46,28,133,15,406.35
11663,2024-04-12,15,26,120,14,890.54
11664,2024-11-28,35,13,134,14,1313.76
11665,2024-04-13,24,27,110,12,858.1200000000001
11666,2024-09-01,36,9,87,2,214.54
11667,2024-10-31,49,20,15,10,481.0
11668,2024-06-17,14,20,111,13,1151.4099999999999
11669,2024-04-25,22,30,61,8,875.92
11670,2024-05-20,39,4,57,15,770.85
11671,2024-12-21,8,16,67,10,233.6
11672,2024-05-04,48,18,94,15,2054.4
11673,2024-01-25,16,3,80,9,1314.36
11674,2024-07-12,46,13,14,4,108.36
11675,2024-04-09,17,21,21,3,386.54999999999995
11676,2024-01-05,5,29,49,15,2071.35
11677,2024-01-19,41,15,20,17,1256.47
11678,2024-06-18,35,20,124,19,1782.96
11679,2024-09-30,37,17,146,4,533.08
11680,2024-09-10,18,8,105,11,1221.44
11681,2024-04-30,21,20,52,3,46.980000000000004
11682,2024-02-01,42,20,83,12,486.96
11683,2024-05-28,1,23,17,11,1326.8200000000002
11684,2024-09-22,17,6,78,1,128.85
11685,2024-02-06,8,14,13,1,23.36
11686,2024-06-25,29,2,27,2,214.74
11687,2024-12-07,20,4,6,7,320.95
11688,2024-01-13,49,12,146,1,48.1
11689,2024-07-01,50,2,34,6,604.08
11690,2024-05-24,37,16,150,1,133.27
11691,2024-09-21,39,12,108,2,102.78
11692,2024-03-28,5,3,68,13,1795.17
11693,2024-02-15,10,27,63,19,1969.16
11694,2024-04-28,6,11,41,3,387.03
11695,2024-01-19,7,26,56,13,947.96
11696,2024-08-07,35,22,32,3,281.52
11697,2024-08-20,27,13,144,8,612.4
11698,2024-04-03,42,27,65,12,486.96
11699,2024-09-07,21,9,90,5,78.3
11700,2024-09-06,24,30,144,13,929.6300000000001
11701,2024-10-08,29,1,45,1,107.37
11702,2024-08-19,27,4,48,11,842.05
11703,2024-02-15,38,14,43,4,389.64
11704,2024-02-15,2,16,148,1,94.83
11705,2024-01-14,25,8,32,18,688.32
11706,2024-03-25,2,13,19,1,94.83
11707,2024-11-14,38,20,136,19,1850.79
11708,2024-11-23,18,22,81,13,1443.52
11709,2024-01-03,42,27,147,10,405.79999999999995
11710,2024-01-28,7,1,9,18,1312.56
11711,2024-06-05,49,10,34,9,432.90000000000003
11712,2024-12-08,4,29,98,16,1618.4
11713,2024-11-28,44,4,145,13,1737.58
11714,2024-11-27,40,7,123,3,74.31
11715,2024-06-23,41,22,138,2,147.82
11716,2024-04-23,10,25,,16,1658.24
11717,2024-11-26,41,11,87,14,1034.74
11718,2024-09-06,28,3,73,14,1244.04
11719,2024-02-28,30,5,136,18,531.1800000000001
11720,2024-07-21,24,23,146,1,71.51
11721,2024-11-10,36,12,17,10,1072.7
11722,2024-08-26,16,11,70,11,1606.4399999999998
11723,2024-08-21,33,1,136,6,230.57999999999998
11724,2024-10-29,10,12,60,11,1140.04
